LandUse,LotArea,BldgArea,NumBldgs,NumFloors,UnitsRes,LotFront,LotDepth,BldgFront,BldgDepth,ProxCode,LotType,AssessLand,BuiltFAR,BoroCode,BBL,XCoord,YCoord,ZoneMap,Sanborn,TaxMap,PLUTOMapID,Shape_Leng,Shape_Area,Largest Property Use Type - Gross Floor Area (ft²),Building Age,ENERGY STAR Score,Weather Normalized Source EUI (kBtu/ft²),Weather Normalized Site Natural Gas Use (therms),Weather Normalized Site Energy Use (kBtu),Latitude,Longitude,NTA,GeoID,ntaname,Mean household income (dollars),Civilian noninstitutionalized population with private insurance,Population in labour force,Population with determined poverty status,Population with 65 years and over,Population,Total households,School Employees,Population with bachelor’s degree or higher,Married males,Married females,Average household size,Vacant housing units,Median Gross Rent (dollars),Housing units with 3 or more vehicles available
3,10217,118168,1,14.5,32,100.0,102.17,100.0,89.0,3,5,2727450,11.57,1,1011290055,990954,223493,8c,107S008,10406,1,408.2104991,10413.01826,118168.0,110,97,88.3,53852.4,7093799.4,40.780374,-73.975764,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,30213,515953,1,20.0,190,201.42,150.0,192.0,130.0,1,3,4284000,17.08,1,1012250029,992933,227839,5d,107S030,10409,1,704.6456985,30163.26706,472477.0,53,94,70.7,207223.3,25407980.2,40.7917,-73.968386,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,7568,46800,1,9.0,54,75.08,100.67,75.0,82.0,2,5,1192050,6.18,1,1012510008,990685,227828,5d,107S025,10409,1,358.9863881,7855.980772,50310.0,90,62,109.2,35106.8,4156035.2,40.791836,-73.976912,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,10423,44094,1,6.0,50,103.5,100.67,96.0,81.0,2,5,783000,4.23,1,1012250023,992799,227856,5d,107S030,10409,1,418.4999664,10946.38646,47181.0,83,89,96.5,28351.3,3397437.9,40.79173,-73.968851,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
8,8855,43786,1,5.0,0,102.17,100.0,97.0,74.0,3,3,2556000,4.94,1,1012440046,989612,225487,5d,107S016,10409,1,420.0304922,9646.547884,46851.0,45,1,445.9,14881.7,10088812.3,40.785436,-73.980381,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
4,20746,175436,1,14.0,166,201.42,103.0,202.0,103.0,3,3,6956550,8.46,1,1012200029,992321,226685,5d,107S022,10409,1,621.4721507,21374.15939,175436.0,33,27,137.5,89735.9,14223215.7,40.788646,-73.971038,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,7251,55404,1,9.0,40,72.0,100.67,72.0,86.0,3,5,819000,7.64,1,1012250052,992577,228096,5d,107S030,10409,1,345.4249147,7240.959774,61404.0,94,100,28.3,922.7,678830.7,40.792784,-73.969461,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,11932,84026,1,9.0,52,118.42,100.67,118.0,82.0,3,5,1879200,7.04,1,1012500006,990190,227507,5d,107S018,10409,1,444.6943297,12318.67301,89908.0,104,75,96.0,54434.8,6486031.8,40.790637,-73.977942,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,6641,58266,1,12.0,35,65.0,102.17,65.0,84.0,3,5,1075500,8.77,1,1011860087,989198,225071,5d,107S015,10407,1,341.7017265,6877.162569,63121.0,108,79,93.1,1306.7,4551796.5,40.784613,-73.981804,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,12821,89840,1,11.0,86,125.5,102.17,136.0,76.0,3,5,1255500,7.01,1,1011980019,992222,225133,5d,107S023,10408,1,459.2833439,13076.93685,95007.0,69,46,105.8,19073.3,8170284.4,40.784282,-73.971004,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,9458,120112,1,15.0,49,75.67,125.0,76.0,118.0,2,3,2763000,12.7,1,1012060029,993447,226880,5d,107S031,10408,1,415.3559193,10296.89621,128119.0,93,84,99.2,73991.3,9163937.9,40.789312,-73.966776,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,10217,51450,1,6.0,41,100.0,102.17,100.0,85.0,3,5,1080000,5.04,1,1012450080,989904,226236,5d,107S016,10409,1,413.8763273,10702.70605,60025.0,69,93,81.6,29815.2,3612919.8,40.787832,-73.97947,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,5108,27986,1,7.0,25,50.0,102.17,50.0,87.0,3,5,558000,5.48,1,1012450037,989664,226065,5d,107S016,10409,1,308.6914074,5326.83596,32550.0,89,63,112.5,21555.6,2655297.4,40.787349,-73.980319,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,10090,155906,1,20.0,99,100.83,100.0,98.0,90.0,3,3,1656000,15.45,1,1012490029,990472,227051,5d,107S018,10409,1,422.6896877,11150.14419,157074.0,81,75,88.8,86761.7,10404575.7,40.78983,-73.977176,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,6525,77008,1,15.0,33,90.0,75.0,90.0,65.0,3,3,1363500,11.8,1,1011670001,989055,224116,8c,107S004,10407,1,337.8006001,6807.093231,81821.0,95,78,87.0,43892.4,5285366.1,40.781849,-73.982982,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
8,71500,152068,1,10.0,0,385.0,201.42,95.0,175.0,1,4,11295000,2.13,1,1012230005,992287,227593,5d,107S029,10409,1,1175.86412,72174.81155,168175.0,79,69,102.7,5156.6,12286697.5,40.791709,-73.970802,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
4,7662,92065,1,20.0,60,75.0,102.17,75.0,82.0,3,5,1935000,12.02,1,1011990055,992136,225603,5d,107S023,10408,1,359.3282339,7737.39585,88724.0,93,68,94.6,52709.2,6397785.5,40.785959,-73.970945,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,7650,71880,1,12.0,48,102.17,75.0,95.0,75.0,2,3,1345500,9.4,1,1011860033,989214,224757,5d,107S015,10407,1,363.3114658,8047.194168,81410.0,107,53,93.7,44031.4,5474976.9,40.78348,-73.981804,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,6436,85836,1,16.0,66,102.17,63.0,90.0,63.0,2,3,1660500,13.34,1,1011660061,988975,223984,8c,107S003,10407,1,345.5476811,7076.618027,85836.0,94,91,91.4,43584.6,5526730.7,40.781542,-73.983206,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,10216,147289,1,20.0,104,102.17,100.0,93.0,100.0,1,3,1953000,14.42,1,1012440019,989480,225262,5d,107S016,10409,1,422.8877764,11172.79978,147290.0,83,37,110.6,103813.9,12304849.9,40.784835,-73.980822,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,11783,109451,2,12.0,100,117.0,100.71,117.0,81.0,3,5,2160000,9.29,1,1012040016,992918,226593,5d,107S031,10408,1,442.4221798,12145.26958,118571.0,88,63,102.0,2384.0,9296992.2,40.788486,-73.968922,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,12085,98081,1,12.5,86,120.0,100.67,120.0,81.0,2,5,1746000,8.12,1,1012060017,993195,227033,5d,107S031,10408,1,460.5924892,13195.83758,105625.0,49,81,92.8,59521.9,7222164.2,40.78957,-73.967632,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
4,20142,268989,1,26.0,156,201.42,100.0,201.0,100.0,3,3,12150000,13.35,1,1012350042,991079,226774,5d,107S020,10409,1,629.6965796,22421.32391,255393.0,35,26,147.7,177451.0,25229533.2,40.789149,-73.975472,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,8057,57516,1,9.0,36,80.0,100.67,80.0,85.0,3,5,1269000,7.14,1,1012480041,990227,227007,5d,107S017,10409,1,371.2681878,8467.460874,57516.0,108,73,104.0,36108.8,4393170.1,40.78986,-73.978097,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,6042,44876,1,9.0,38,60.0,100.67,60.0,83.0,3,5,951750,7.43,1,1012480049,990061,227099,5d,107S017,10409,1,328.6201052,6229.221069,44000.0,93,44,115.8,1121.0,4133335.1,40.789968,-73.97835,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,6042,44876,1,9.0,38,60.0,100.67,60.0,83.0,3,5,951750,7.43,1,1012480049,990061,227099,5d,107S017,10409,1,328.6201052,6229.221069,44876.0,92,57,114.8,1121.0,4187525.7,40.789968,-73.97835,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,6200,26910,1,6.0,42,59.25,102.17,59.0,93.0,2,5,981000,4.34,1,1011290047,991146,223387,8c,107S008,10406,1,331.0068516,6425.404115,28794.0,98,96,85.2,13709.5,1733072.4,40.77988,-73.974569,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,13410,136062,1,12.0,73,136.75,100.0,124.0,100.0,2,3,1997100,10.15,1,1012510062,991021,228044,5d,107S025,10409,1,493.3338361,14876.02657,162140.0,106,88,72.4,70380.5,8592463.1,40.792388,-73.975316,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,8176,54105,1,9.0,42,80.0,102.17,80.0,87.0,3,5,1165500,6.62,1,1011460018,990104,223238,8c,107S005,10406,1,368.3001284,8334.409181,54105.0,94,73,99.2,32582.5,3953053.9,40.779137,-73.978776,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,3960,51925,1,14.0,33,44.0,90.0,44.0,80.0,2,3,623700,13.11,1,1012500100,990794,227622,5d,107S018,10409,1,284.2051396,4513.306131,55041.0,30,69,93.9,31233.2,3797489.0,40.791301,-73.976103,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
4,8137,31125,1,5.0,54,78.0,103.17,78.0,90.0,2,5,1363500,3.83,1,1011490033,990767,223879,8c,107S006,10406,1,372.2064424,8479.698354,28875.0,109,5,243.2,36965.3,5014264.9,40.780992,-73.976201,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
4,7650,73760,1,18.0,25,0.0,0.0,0.0,0.0,3,5,3442504,9.64,1,1011687503,989772,224150,8c,107S004,10407,1,370.3178509,8261.911046,75658.0,2,41,154.0,22357.3,5679940.1,40.782035,-73.979783,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,11875,141426,1,15.0,96,120.67,98.0,121.0,88.0,2,3,1872000,11.91,1,1012480029,990349,226829,5d,107S017,10409,1,470.9306429,13445.63486,158195.0,95,84,86.2,2282.6,9965332.1,40.789092,-73.977715,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,12423,107019,1,9.0,71,101.33,123.5,102.0,126.0,2,3,540000,8.61,1,1018870040,991537,229492,5d,107S033,10703,1,464.6546436,13103.43989,116020.0,101,99,65.1,46604.4,5609863.0,40.796741,-73.973887,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
4,10243,147240,1,19.0,72,102.17,100.25,102.08,100.33,2,3,7488000,14.37,1,1012270049,990001,224973,5d,107S013,10409,1,423.0288598,11184.03603,126000.0,3,29,140.7,35552.3,9670628.3,40.784198,-73.978724,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,7553,82655,1,15.0,49,76.0,100.67,76.0,80.0,3,5,1189800,10.94,1,1012480019,990101,226954,5d,107S017,10409,1,371.4213897,8336.111155,88165.0,93,96,81.7,37528.8,4918025.0,40.789383,-73.979022,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,7663,48184,1,9.0,36,75.0,102.17,75.0,85.0,2,5,702000,6.29,1,1012460039,990042,226462,5d,107S017,10409,1,362.2734885,7914.987549,53537.0,96,78,101.8,682.4,4358983.8,40.788425,-73.978918,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,11238,125030,1,13.0,32,102.17,110.0,102.0,100.0,1,3,1800000,11.13,1,1011660001,988944,223880,8c,107S003,10407,1,439.3216941,12055.04127,125000.0,102,78,102.9,72673.8,9134349.4,40.781174,-73.98348,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,7356,69148,1,12.0,30,72.0,102.17,72.0,84.0,3,5,1017000,9.4,1,1012470043,990039,226765,5d,107S017,10409,1,346.771213,7156.383193,69148.0,105,17,139.3,63784.9,7427429.6,40.789089,-73.978372,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,6042,44256,1,9.0,47,60.0,100.67,60.0,86.0,3,5,504000,7.32,1,1012490022,990289,227151,5d,107S018,10409,1,338.3107337,6581.301667,49173.0,92,56,109.0,1013.6,4087664.1,40.789844,-73.978018,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
5,7550,41110,1,7.0,0,75.0,100.67,75.0,82.0,3,5,1019250,5.45,1,1012530013,991168,228753,5d,107S026,10409,1,359.6671033,7872.190366,42138.0,94,18,175.2,19172.0,3834284.2,40.794177,-73.974676,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,10071,96627,1,12.0,38,100.67,100.0,101.0,90.0,1,3,1687500,9.59,1,1012380010,991221,227531,5d,107S027,10409,1,415.9338995,10812.29905,103391.0,99,2,146.8,31854.7,10809050.0,40.790941,-73.974507,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,5159,36265,1,9.0,28,50.5,102.17,51.0,87.0,3,5,742500,7.03,1,1011970052,991958,225098,5d,107S010,10408,1,313.5778637,5404.055019,36265.0,101,100,41.5,1746.2,646147.3,40.784479,-73.971516,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,6130,44351,1,10.0,38,60.0,102.17,60.0,87.0,3,5,972000,7.24,1,1011660154,989150,223887,8c,107S003,10407,1,331.6787157,6341.405889,44351.0,99,87,80.2,858.0,2647110.3,40.781292,-73.981967,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
4,12085,109769,1,12.0,42,100.71,120.0,101.0,110.0,2,3,2817000,9.08,1,1012050029,993327,226664,5d,107S031,10408,1,445.9735222,12334.58484,109769.0,108,56,106.2,1680.2,8725864.1,40.788839,-73.966758,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
4,10052,104942,1,13.0,54,100.5,100.0,100.0,90.0,2,3,1583100,10.44,1,1012490036,990524,227146,5d,107S018,10409,1,417.1648368,10869.4435,112288.0,104,68,80.9,3963.7,5532263.9,40.790102,-73.976981,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,13900,107243,1,10.0,90,150.0,100.67,150.0,82.0,2,5,1480500,7.72,1,1012240023,992694,227610,5d,107S030,10409,1,511.5262571,14394.35824,107243.0,63,82,94.5,62554.4,7530359.8,40.79122,-73.969599,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
4,52067,374550,2,26.0,246,201.42,262.0,213.0,62.0,1,3,112500,7.19,1,1012080001,993199,227692,5d,107S032,10408,1,930.8050152,52672.29822,327115.0,49,74,110.9,238131.6,28741051.8,40.791952,-73.967483,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,6213,28300,1,6.0,41,60.67,102.17,61.0,65.0,3,5,819000,4.55,1,1011470056,990029,223701,8c,107S006,10406,1,331.5746813,6370.466325,28300.0,119,87,100.4,768.3,2065573.5,40.780734,-73.978674,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,7933,126811,1,20.0,103,79.33,100.0,79.0,90.0,2,3,3231000,15.99,1,1011670061,989126,224216,8c,107S004,10407,1,366.4273538,8310.933051,149310.0,88,88,81.2,2468.7,9186193.1,40.782247,-73.982689,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,7933,126811,1,20.0,103,79.33,100.0,79.0,90.0,2,3,3231000,15.99,1,1011670061,989126,224216,8c,107S004,10407,1,366.4273538,8310.933051,126811.0,88,75,95.8,2468.6,9214176.6,40.782247,-73.982689,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,8276,53427,1,9.0,45,81.0,102.17,81.0,82.0,3,5,1359000,6.46,1,1011480056,990165,223929,8c,107S006,10406,1,373.4178849,8573.510866,58770.0,93,86,95.1,1079.0,4283657.6,40.781333,-73.978082,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
4,7658,36258,1,6.0,61,76.58,100.0,77.0,87.0,3,5,1471500,4.73,1,1011470030,990476,223350,8c,107S006,10406,1,357.0683884,7795.145049,30215.0,93,34,178.2,32522.4,4340682.9,40.779611,-73.977198,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,17550,253749,1,20.0,140,137.17,137.5,137.0,126.0,2,3,3883500,14.46,1,1011980029,992424,225037,5d,107S023,10408,1,564.3906324,18526.92602,246436.0,89,79,86.8,3241.5,14736060.2,40.784075,-73.970238,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,6410,57799,1,12.0,49,60.0,106.83,60.0,89.0,3,5,1156500,9.02,1,1012160140,991675,225857,5d,107S021,10408,1,335.4863916,6364.12819,57800.0,107,66,110.6,38031.1,4660013.5,40.786769,-73.972866,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,8513,59824,1,9.0,38,83.33,102.17,83.0,88.0,3,5,1251000,7.03,1,1011960009,991734,224799,5d,107S010,10408,1,378.0382721,8842.321655,59825.0,103,89,86.0,33703.2,3944564.7,40.783233,-73.972456,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,12775,154800,1,13.0,63,129.0,100.0,129.0,88.0,2,3,2227500,12.12,1,1012410001,991408,228340,5d,107S028,10409,1,481.7047509,14331.47956,162540.0,102,98,60.4,55597.5,6983801.7,40.793293,-73.974282,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,5117,67953,1,15.0,63,51.17,100.0,51.0,98.0,2,3,805950,13.28,1,1012520020,991164,228307,5d,107S025,10409,1,316.7758098,5719.937377,67953.0,92,70,106.1,959.3,5349022.9,40.793189,-73.97473,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,8130,87573,1,15.0,45,80.0,102.17,80.0,81.0,3,5,1220400,10.77,1,1012470050,989888,226850,5d,107S017,10409,1,372.432612,8467.949185,96330.0,95,89,83.3,48285.8,5882429.2,40.789537,-73.979426,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,10071,145476,1,19.0,136,100.71,100.0,101.0,90.0,2,3,2813850,14.45,1,1012030033,993137,226290,5d,107S024,10408,1,415.2600246,10777.50682,137641.0,79,67,101.7,88121.7,10791527.1,40.787659,-73.967611,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,7717,85942,1,13.0,38,77.17,100.0,77.0,90.0,2,3,693000,11.14,1,1012280001,989719,225294,5d,107S013,10409,1,372.4208726,8540.023006,85942.0,103,56,104.5,1341.5,7082512.3,40.785209,-73.980522,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,10217,75312,1,10.0,59,100.0,102.17,100.0,88.0,3,5,877500,7.37,1,1011660007,989071,223809,8c,107S003,10407,1,414.234883,10710.89816,75312.0,95,88,91.5,41329.7,5043822.5,40.780776,-73.982664,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,6436,46118,1,9.0,28,63.0,102.17,63.0,84.0,1,5,1206000,7.17,1,1011480021,990402,223678,8c,107S006,10406,1,333.5945241,6553.24451,46118.0,97,52,94.9,119.6,3269392.4,40.780391,-73.977812,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,7663,55120,1,9.0,57,75.0,102.17,75.0,84.0,3,5,1062000,7.19,1,1011950048,991778,224592,5d,107S010,10408,1,359.0043859,7835.445252,55120.0,101,68,96.7,31379.5,3863920.8,40.78314,-73.972275,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
3,5035,25272,1,6.0,30,50.0,100.67,50.0,79.0,1,5,652500,5.02,1,1012430008,991787,228711,5d,107S028,10409,1,316.542777,5648.608058,25272.0,111,49,115.8,16304.4,2064041.4,40.794234,-73.972866,Upper West Side,MN0702,Upper West Side (Central),241323.0,78267,57572,94587,20591,95311,47527,15866,61056,36943,45524,1.98,9798,2139.0,239
