BBL,Largest Property Use Type - Gross Floor Area (ft²),Building Age,ENERGY STAR Score,Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Latitude,Longitude,NTA
3002110001,72000.0,90,54,7.9,0.3,40.70071,-73.993241,Brooklyn Heights-Cobble Hill
3023450001,91200.0,100,77,4.5,0.4,40.715351,-73.956716,North Side-South Side
3016160001,148800.0,64,88,3.8,0.3,40.69211,-73.931857,Stuyvesant Heights
3024190001,138000.0,99,69,4.8,0,40.711704,-73.960275,North Side-South Side
3014480001,196800.0,54,93,5,0.2,40.674103,-73.913273,Ocean Hill
3017490001,115200.0,60,73,3.7,0,40.696733,-73.943652,Stuyvesant Heights
3018680007,92400.0,112,67,2.4,0,40.679097,-73.94684,Crown Heights North
3072740107,52800.0,88,63,8.7,0.4,40.57752,-73.969517,West Brighton
3011640057,25715.0,82,28,8.4,0.6,40.676094,-73.97038,Prospect Heights
3016360001,205200.0,45,65,7.7,0,40.68832,-73.932275,Stuyvesant Heights
3015100001,55200.0,119,80,4.2,0.4,40.682458,-73.917088,Ocean Hill
3042160001,66000.0,111,64,4.9,0.3,40.675766,-73.869469,East New York
3032120001,88800.0,88,58,4.4,0.4,40.707229,-73.919805,Bushwick North
4008420031,76080.0,113,87,2.1,0.5,40.772863,-73.914708,Steinway
4092040028,96125.0,94,71,5.2,0.3,40.697033,-73.839213,Richmond Hill
4116940027,37360.0,89,65,6.2,0.4,40.674991,-73.808371,South Ozone Park
4080820285,44460.0,88,59,4.2,0.5,40.769271,-73.749369,Douglas Manor-Douglaston-Little Neck
4008800001,130925.0,94,48,3.6,0.5,40.780347,-73.916655,Steinway
3013890035,90000.0,112,66,4.8,0.1,40.669001,-73.934635,Crown Heights North
3062390001,92400.0,83,61,5.4,0.5,40.611483,-73.994677,Bensonhurst West
3077060001,112800.0,89,77,4.4,0.5,40.613317,-73.938871,Georgetown-Marine Park-Bergen Beach-Mill Basin
3055510018,146400.0,90,64,4.8,0.5,40.62191,-73.995022,Bensonhurst West
3013470001,110400.0,58,80,4.5,0,40.676094,-73.935688,Crown Heights North
3080340001,105600.0,55,94,3.6,0.3,40.634085,-73.907925,Canarsie
3047440001,144000.0,88,75,3.7,0.4,40.646877,-73.921006,Rugby-Remsen Village
3001110001,106800.0,67,77,3.1,0,40.697901,-73.98054,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
3070540045,98400.0,58,63,5.2,0.4,40.574411,-73.99194,Seagate-Coney Island
3037400001,195600.0,53,76,4.9,0,40.671544,-73.892844,East New York (Pennsylvania Ave)
3039690001,210000.0,49,76,3.9,0,40.677104,-73.883433,East New York
3016300001,141600.0,47,86,4.8,0,40.688695,-73.935499,Stuyvesant Heights
3036930001,114000.0,52,72,4.2,0,40.672462,-73.906552,Brownsville
3044520025,147600.0,45,77,5.3,0,40.64726,-73.881114,Starrett City
3033600001,126000.0,45,85,4.4,0.3,40.694018,-73.915263,Bushwick South
3048060001,196800.0,44,94,4.7,0,40.662447,-73.936382,Prospect Lefferts Gardens-Wingate
3018230038,213600.0,108,69,6.8,0.4,40.685004,-73.947152,Bedford
3017010001,460800.0,45,67,5.5,0.4,40.67944,-73.932407,Crown Heights North
3020980013,712800.0,87,53,4.4,0,40.688834,-73.976905,Fort Greene
3060130001,343200.0,79,50,9.1,0.6,40.627898,-74.039985,Bay Ridge
3018440001,86575.0,88,70,4.1,0.6,40.681233,-73.949737,Bedford
3051110001,38400.0,38,19,15.5,0,40.648044,-73.951891,Erasmus
3022360009,141600.0,44,90,4.2,0,40.702427,-73.952985,Bedford
3032870001,90100.0,25,44,10.4,0.2,40.698021,-73.920711,Bushwick North
3015540016,80625.0,93,86,6.4,0.2,40.67715,-73.903953,Ocean Hill
4019010040,214800.0,86,58,9.5,0.2,40.737613,-73.86851,Elmhurst
4079550002,68400.0,59,87,4,0,40.732112,-73.73246,Bellerose
4121510001,126525.0,88,50,6,0.5,40.694125,-73.790675,South Jamaica
4061210001,69880.0,88,81,6.5,0.4,40.769601,-73.770863,Bayside-Bayside Hills
4090530014,68908.0,80,52,5.9,0,40.681172,-73.856918,Woodhaven
4119420302,91200.0,69,76,5.2,0,40.688103,-73.800415,South Jamaica
4072770001,69680.0,68,60,4.5,0.6,40.724479,-73.777454,Jamaica Estates-Holliswood
4074820317,94880.0,59,85,3.9,0,40.754201,-73.760636,Oakland Gardens
4024230001,132175.0,55,58,7.7,0.4,40.734294,-73.897557,Maspeth
4003430001,183725.0,62,98,2.2,0.2,40.757065,-73.932664,Queensbridge-Ravenswood-Long Island City
4014230001,212575.0,45,88,5.4,0.3,40.758408,-73.874472,East Elmhurst
4021890002,281775.0,79,58,4.8,0,40.729402,-73.845637,Forest Hills
4075290001,348000.0,53,82,4.5,0,40.752333,-73.75599,Oakland Gardens
4093270026,33410.0,118,46,9,0.3,40.699015,-73.832356,Richmond Hill
4065070200,210100.0,28,57,9.6,0.3,40.73439,-73.821392,Kew Gardens Hills
4018730050,120000.0,25,80,9.5,0.2,40.736003,-73.867478,Elmhurst
4020030023,51795.0,18,36,12.9,0.3,40.747126,-73.854824,Corona
4078700070,87600.0,18,31,15.1,0.4,40.745948,-73.727456,Bellerose
4004380026,145025.0,100,69,9.3,0.2,40.748701,-73.94638,Hunters Point-Sunnyside-West Maspeth
4006340036,46060.0,89,26,13.5,0.4,40.755366,-73.927169,Queensbridge-Ravenswood-Long Island City
5005340075,69320.0,43,88,8.8,0,40.620534,-74.077266,Stapleton-Rosebank
5052210001,72060.0,63,81,3.8,0.1,40.547983,-74.152048,Great Kills
5036960100,182575.0,55,97,3,0.3,40.576725,-74.100726,New Dorp-Midland Beach
5023640001,209050.0,44,92,4.6,0,40.593005,-74.158988,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
5028520001,70080.0,38,51,9.1,0.4,40.613216,-74.069889,Stapleton-Rosebank
5001000100,206500.0,49,96,3.1,0,40.634009,-74.097826,New Brighton-Silver Lake
5067960044,83850.0,61,80,5.2,0.1,40.520699,-74.211264,Annadale-Huguenot-Prince's Bay-Eltingville
2043410013,148666.0,90,70,7.6,0.1,40.861371,-73.869296,Bronxdale
2039210030,163325.0,88,52,7.5,0.4,40.837631,-73.866036,West Farms-Bronx River
2035910050,88925.0,83,68,4.4,0.5,40.818467,-73.868372,Soundview-Castle Hill-Clason Point-Harding Park
2031090001,148475.0,48,32,6.5,0,40.845878,-73.886184,East Tremont
2029690001,178975.0,58,87,4.8,0,40.83182,-73.898075,Morrisania-Melrose
2028970005,199200.0,45,91,5.5,0,40.840878,-73.904754,Claremont-Bathgate
2026320027,98525.0,62,70,5.1,0,40.825025,-73.906143,Morrisania-Melrose
1005850041,121280.0,113,83,3.5,0.5,40.732593,-74.006466,West Village
1007440024,115300.0,94,76,5.2,0.1,40.744349,-74.000253,Hudson Yards-Chelsea-Flatiron-Union Square
1022330020,164575.0,87,64,5.2,0,40.866053,-73.924835,Marble Hill-Inwood
1010620003,108080.0,60,69,4.9,0.5,40.765878,-73.988823,Clinton
1018280015,105100.0,81,97,6.9,0,40.801689,-73.954908,Central Harlem South
1021330040,124900.0,105,68,5.4,0.5,40.846542,-73.935205,Washington Heights South
1021650026,97300.0,114,70,3.7,0.5,40.850626,-73.934377,Washington Heights North
1018590001,93680.0,59,92,4.6,0,40.799376,-73.965308,Upper West Side
1016010001,151200.0,51,88,6.7,0.4,40.80247,-73.946716,Central Harlem South
1020780019,162125.0,50,81,4.7,0.3,40.826295,-73.946845,Hamilton Heights
1019190006,102175.0,62,58,4.7,0,40.814422,-73.943664,Central Harlem North-Polo Grounds
1018550009,102100.0,21,59,9.9,0.3,40.797559,-73.966837,Upper West Side
1011520029,90080.0,62,88,3.9,0,40.771925,-73.987328,Lincoln Square
1008780016,81560.0,102,76,5.4,0.6,40.738952,-73.985479,Gramercy
1008050071,27660.0,99,23,13.6,0.2,40.747621,-73.990454,Midtown-Midtown South
2030050010,108480.0,100,85,4,0.1,40.840755,-73.881707,East Tremont
2026830065,94880.0,98,45,3.8,0,40.814031,-73.900609,Longwood
2030920014,104500.0,89,80,3.4,0.5,40.846711,-73.889815,East Tremont
2026720001,122400.0,45,74,6.1,0,40.828419,-73.900721,Morrisania-Melrose
2037110001,109200.0,44,80,4.2,0,40.824054,-73.880039,Soundview-Bruckner
2029300075,40375.0,24,15,11,0.5,40.841596,-73.897767,Claremont-Bathgate
2057160725,162677.0,48,52,10.3,0.4,40.879368,-73.909896,Spuyten Duyvil-Kingsbridge
2036220016,92100.0,59,76,8.7,0.1,40.821193,-73.881124,Soundview-Castle Hill-Clason Point-Harding Park
3027120001,160800.0,53,92,4.6,0.3,40.719819,-73.948625,Greenpoint
3007550022,120000.0,55,84,5.3,0.3,40.649042,-74.012289,Sunset Park West
3014900001,108000.0,54,66,4.3,0,40.685695,-73.922463,Stuyvesant Heights
3004370001,96000.0,69,78,4.2,0,40.680445,-73.991949,Carroll Gardens-Columbia Street-Red Hook
3074740001,109200.0,70,59,4.4,0.6,40.58792,-73.940532,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
3053910001,159600.0,63,92,3.8,0,40.638686,-73.971651,Kensington-Ocean Parkway
3083880002,187200.0,56,80,3.4,0,40.621224,-73.91287,Georgetown-Marine Park-Bergen Beach-Mill Basin
3020080001,61200.0,48,80,6.2,0.1,40.682533,-73.968769,Fort Greene
3008800001,170400.0,53,92,2.5,0.3,40.660024,-73.987637,Sunset Park West
3071230066,106800.0,105,75,5,0,40.595698,-73.97518,Gravesend
3057020001,130800.0,89,63,5.2,0.7,40.632936,-74.00374,Borough Park
3033770001,99600.0,126,80,3.8,0.4,40.693879,-73.913056,Bushwick North
3011010001,48060.0,88,89,3.6,0.4,40.663251,-73.981289,Park Slope-Gowanus
3063290032,132000.0,110,87,4.7,0.3,40.604871,-73.995545,Bensonhurst West
3053190001,60000.0,89,74,6.7,0.4,40.648884,-73.975607,Windsor Terrace
3046730001,69600.0,88,24,5.2,0.8,40.65364,-73.933114,East Flatbush-Farragut
3036220023,74400.0,89,66,4.2,0.5,40.65744,-73.911053,Brownsville
4037820027,96765.0,115,44,8.3,0.4,40.711815,-73.871238,Middle Village
4015140001,159600.0,89,72,6.3,0.4,40.745923,-73.880205,Elmhurst
4017140018,159600.0,27,63,6.5,0.3,40.755418,-73.869017,North Corona
4003630001,104500.0,71,65,5,0.6,40.758831,-73.93938,Queensbridge-Ravenswood-Long Island City
4102500001,95060.0,89,64,4.3,0.5,40.700606,-73.782302,South Jamaica
3007320001,123600.0,104,75,5.8,0.5,40.64629,-74.001903,Sunset Park East
3054920001,145200.0,95,67,4.3,0.6,40.627029,-73.989672,Borough Park
3043270024,48360.0,46,84,7.7,0.3,40.660134,-73.887023,East New York
3065490024,112800.0,88,58,4.6,0.6,40.615252,-73.97635,Borough Park
3068210244,147680.0,81,55,6.1,0.4,40.60422,-73.955485,Madison
3017480020,106800.0,60,92,3,0,40.690725,-73.950433,Bedford
3049940023,97200.0,67,71,5.3,0.4,40.637711,-73.948159,Flatbush
3019230001,86400.0,33,55,3.8,0,40.690202,-73.961478,Clinton Hill
3044010001,103200.0,56,69,2.9,0,40.657922,-73.879354,East New York
3084960100,160800.0,59,88,3.5,0,40.60665,-73.939176,park-cemetery-etc-Brooklyn
3021030004,176400.0,58,78,4,0,40.688811,-73.971009,Fort Greene
3035070007,97200.0,89,50,5.3,0,40.670986,-73.908194,Brownsville
3068830001,324000.0,79,94,3.1,0.4,40.594291,-73.98577,Gravesend
3010820001,314400.0,88,64,4.5,0.8,40.669629,-73.979287,Park Slope-Gowanus
3014570032,97200.0,26,32,10.7,0.3,40.673073,-73.919594,Ocean Hill
3035080012,95530.0,93,55,8.9,0.2,40.666518,-73.924057,Brownsville
3053340064,46060.0,24,69,9.9,0.2,40.64382,-73.979626,Kensington-Ocean Parkway
4071170421,103300.0,56,44,3.6,0,40.736922,-73.77799,Fresh Meadows-Utopia
4052560001,86580.0,88,52,3.9,0,40.764763,-73.794683,Murray Hill
4014190001,110525.0,91,71,4.2,0.4,40.758377,-73.879089,Jackson Heights
4014410015,112900.0,83,66,6.6,0.4,40.754837,-73.874605,Jackson Heights
4068260001,145375.0,67,77,4.8,0.6,40.724458,-73.810216,Kew Gardens Hills
4057560001,68400.0,68,86,4.1,0.4,40.778095,-73.800163,Ft. Totten-Bay Terrace-Clearview
4045380001,80580.0,68,87,3.2,0,40.792483,-73.809741,Whitestone
4020830123,78280.0,63,59,6.2,0,40.73425,-73.861546,Rego Park
4044130020,72080.0,69,35,4.4,0,40.770387,-73.828617,Flushing
4050020001,276250.0,105,73,4.7,0,40.765166,-73.82789,Flushing
4094910001,103280.0,17,48,9.1,0.2,40.690812,-73.82166,Richmond Hill
4005920015,121894.0,18,62,8.1,0.3,40.767305,-73.923246,Old Astoria
4065070150,136900.0,28,64,9.4,0.3,40.739246,-73.822057,Kew Gardens Hills
5000490182,92600.0,54,54,3.1,0,40.641595,-74.085135,West New Brighton-New Brighton-St. George
5002760007,87680.0,89,64,5,0.5,40.628558,-74.107148,New Brighton-Silver Lake
5005560080,163200.0,59,91,3.3,0,40.620347,-74.081643,Stapleton-Rosebank
5001760010,104525.0,59,77,5.5,0.4,40.636587,-74.117509,New Brighton-Silver Lake
5066130001,512650.0,47,88,4.7,0,40.528092,-74.192032,Annadale-Huguenot-Prince's Bay-Eltingville
2044740001,55080.0,88,68,6.3,0.5,40.862839,-73.846791,Allerton-Pelham Gardens
2046750020,186175.0,83,60,5.5,0.6,40.880873,-73.860904,Williamsbridge-Olinville
2026880001,81680.0,63,61,4.6,0.1,40.817721,-73.902421,Longwood
2036440001,184975.0,54,87,3.6,0.3,40.823526,-73.859662,Soundview-Castle Hill-Clason Point-Harding Park
2029650082,111224.0,88,55,4,0.1,40.831194,-73.894773,Crotona Park East
1003540080,190975.0,44,87,6.1,0,40.720581,-73.985645,Chinatown
1003740020,72080.0,109,84,4.1,0,40.721791,-73.978986,Lower East Side
1010380014,121300.0,94,96,4.1,0.4,40.761448,-73.988019,Clinton
1010430022,64480.0,89,83,5.8,0,40.763855,-73.985907,Clinton
1004390017,144175.0,96,71,5.3,0.5,40.729589,-73.982555,East Village
1004310014,102080.0,99,78,4.3,0.4,40.724117,-73.986381,East Village
1015680008,69680.0,99,79,5,0.3,40.777911,-73.947757,Yorkville
1016590012,94900.0,54,57,5.6,0,40.793194,-73.942548,East Harlem North
1004220072,91280.0,99,70,4.7,0.5,40.72252,-73.990728,Chinatown
1021250001,128480.0,58,84,5.6,0,40.841359,-73.938593,Washington Heights South
1002880015,104460.0,119,96,4.9,0,40.71457,-73.983724,Lower East Side
1016540033,66060.0,65,97,3.9,0,40.790543,-73.944356,East Harlem South
1016890005,104500.0,58,78,3.6,0,40.797302,-73.936365,East Harlem North
1017330017,100925.0,63,89,4.7,0.3,40.813184,-73.937322,Central Harlem North-Polo Grounds
1018300019,208925.0,89,50,9.9,0,40.802207,-73.954142,Central Harlem South
1017520022,195675.0,54,34,8,0,40.807383,-73.939433,Central Harlem North-Polo Grounds
1021720016,210000.0,30,89,4.6,0,40.86079,-73.930672,Washington Heights North
1000160215,483250.0,30,36,13.9,0.2,40.7177,-74.01399,Battery Park City-Lower Manhattan
1021120058,193375.0,26,72,7.3,0.3,40.839305,-73.936159,Washington Heights South
1011540108,86330.0,92,93,5.4,0.2,40.772007,-73.987479,Lincoln Square
2046240015,85280.0,115,77,5.1,0.3,40.874313,-73.868157,Williamsbridge-Olinville
2029030023,78175.0,113,94,4.3,0.3,40.838288,-73.902987,Claremont-Bathgate
2027660001,102060.0,104,45,3.9,0,40.814425,-73.886953,Hunts Point
2024350075,103300.0,105,68,5.2,0.1,40.832866,-73.911418,East Concourse-Concourse Village
2033510001,96000.0,105,44,10.4,0.4,40.875156,-73.875217,Norwood
2030810026,91280.0,98,20,5.4,1,40.848472,-73.888561,East Tremont
2030490037,82880.0,98,52,3.2,0.5,40.852774,-73.893524,Claremont-Bathgate
2030080001,130925.0,95,79,4,0.4,40.831165,-73.887094,Crotona Park East
2027470001,130925.0,95,82,4,0.5,40.822719,-73.889435,Hunts Point
2037750025,130975.0,94,58,7.4,0,40.830087,-73.877603,West Farms-Bronx River
2035640001,102000.0,45,74,4,0,40.818228,-73.856302,Soundview-Castle Hill-Clason Point-Harding Park
2025760026,196860.0,88,72,5,0.6,40.809714,-73.907324,Mott Haven-Port Morris
2036040039,446400.0,51,89,4.4,0,40.82229,-73.856167,Soundview-Castle Hill-Clason Point-Harding Park
2027100001,102100.0,115,93,3.8,0,40.817512,-73.898212,Longwood
2030620043,96080.0,27,37,8.6,0.4,40.849897,-73.892289,East Tremont
2024450006,135600.0,17,15,17.9,0.2,40.827607,-73.918681,East Concourse-Concourse Village
3038230001,144000.0,46,83,5.5,0,40.663673,-73.893754,East New York (Pennsylvania Ave)
3009810111,135600.0,69,86,3.6,0,40.672015,-73.983947,Park Slope-Gowanus
3065350011,94800.0,112,78,3.6,0.4,40.621565,-73.965595,Ocean Parkway South
3072810001,93600.0,88,70,3.8,0,40.57732,-73.971313,West Brighton
3081600022,124800.0,88,75,5.6,0.4,40.642545,-73.908529,Canarsie
3054951101,42000.0,91,63,5.9,0.5,40.623273,-73.978822,Borough Park
3056030001,103200.0,118,75,4.8,0,40.641157,-73.993482,Borough Park
"K1603056530021, K5213056530055",118800.0,110,44,10,0.4,40.637322,-73.999215,Borough Park
4025030031,207360.0,93,90,3.8,0.1,40.729215,-73.893624,Maspeth
4017560025,118580.0,91,60,3.9,0.4,40.755451,-73.855192,North Corona
3006690001,56400.0,99,73,5.5,0.5,40.657914,-74.000652,Sunset Park West
3036060001,94800.0,89,32,3.1,1,40.659966,-73.904901,Brownsville
3030460001,128400.0,99,79,4,0.5,40.708723,-73.940002,Bushwick South
3013670022,129600.0,94,76,4.8,0,40.672762,-73.927973,Crown Heights North
3043240001,99600.0,66,66,4.3,0.1,40.66051,-73.890288,East New York
3042780001,181200.0,55,55,5.8,0.6,40.670724,-73.874208,East New York
3007780023,130800.0,94,74,4.1,0.6,40.640545,-74.000731,Sunset Park East
3053230032,87440.0,89,80,2.8,0.4,40.645017,-73.980761,Kensington-Ocean Parkway
3011880001,88800.0,94,54,3.8,0.6,40.669339,-73.960675,Crown Heights South
3047390001,154800.0,80,50,6,0.4,40.648423,-73.925948,Rugby-Remsen Village
3061740036,66000.0,83,70,7.6,0.4,40.612273,-73.986713,Bensonhurst West
3015500001,228000.0,107,96,3.5,0,40.677805,-73.915843,Ocean Hill
3033430001,214109.0,44,84,6.5,0.3,40.695362,-73.915142,Bushwick North
3072500025,182400.0,88,94,4.3,0.3,40.5825,-73.973122,West Brighton
3017730014,109200.0,69,76,3.9,0,40.694086,-73.940744,Stuyvesant Heights
3000560007,111600.0,53,77,3.7,0,40.701343,-73.982314,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
3016430036,106800.0,57,68,3.9,0,40.688419,-73.924833,Stuyvesant Heights
3022460001,181200.0,60,75,4,0,40.7025,-73.948869,Williamsburg
3013010001,189600.0,51,61,3.9,0,40.665035,-73.959031,Crown Heights South
3009710028,109200.0,88,82,5.4,0.1,40.67146,-73.977783,Park Slope-Gowanus
3037680001,108000.0,53,76,3.9,0,40.668167,-73.897835,East New York (Pennsylvania Ave)
3039900001,108000.0,53,58,4.2,0,40.676129,-73.880337,East New York
3051030010,460800.0,115,59,4.8,0.6,40.649787,-73.95855,Erasmus
3017260014,104400.0,113,91,5.1,0.4,40.698869,-73.945042,Bedford
3050500066,157200.0,27,52,9.2,0.4,40.656183,-73.951583,Prospect Lefferts Gardens-Wingate
4007140001,111680.0,76,81,4.4,0.4,40.759363,-73.912902,Astoria
4050470001,156175.0,71,45,6.8,0.6,40.758689,-73.824832,Flushing
4073160018,68460.0,80,4,7.8,0,40.757064,-73.770122,Bayside-Bayside Hills
4091550025,118965.0,93,68,5.8,0.5,40.67641,-73.846773,Ozone Park
4007520001,93480.0,89,89,3.3,0,40.757499,-73.908898,Astoria
4068340001,91260.0,119,64,4.8,0.4,40.726769,-73.806894,Kew Gardens Hills
4083610001,70925.0,58,77,8,0,40.756778,-73.729487,Douglas Manor-Douglaston-Little Neck
4048020001,152525.0,63,93,3.9,0,40.775253,-73.819347,Murray Hill
4095400002,307200.0,88,71,4.9,0,40.679487,-73.836476,South Ozone Park
4098580100,291600.0,94,78,4.2,0.5,40.713218,-73.797237,Briarwood-Jamaica Hills
4097680022,56560.0,88,62,6,0.3,40.70848,-73.800065,Jamaica
4018490001,265325.0,89,82,4.1,0.5,40.741122,-73.874721,Elmhurst
4065070001,328800.0,67,61,7.6,0.1,40.738139,-73.824944,Kew Gardens Hills
4122610001,279357.0,77,80,4.4,0,40.675633,-73.783342,Springfield Gardens North
4097740001,595200.0,48,95,2.9,0,40.709446,-73.80166,Briarwood-Jamaica Hills
4005290002,345250.0,24,17,16,0.3,40.765826,-73.9328,Astoria
4091720001,186000.0,18,58,8.5,0.3,40.6781,-73.839948,Ozone Park
4123350049,197423.0,18,10,15.9,0.2,40.686329,-73.784216,Baisley Park
4120330010,27660.0,90,44,8.9,0.3,40.675938,-73.800076,Baisley Park
4001000001,63600.0,65,28,14.3,0.2,40.742302,-73.945605,Hunters Point-Sunnyside-West Maspeth
5078980001,72000.0,84,99,4.5,0.2,40.509037,-74.244118,Charleston-Richmond Valley-Tottenville
5030970014,51680.0,88,73,5.8,0.4,40.597679,-74.071529,Grasmere-Arrochar-Ft. Wadsworth
5036450007,78100.0,88,61,4.6,0,40.574044,-74.109282,New Dorp-Midland Beach
5032430001,87660.0,88,95,2.5,0.3,40.59377,-74.08058,Grasmere-Arrochar-Ft. Wadsworth
5037050001,85200.0,54,67,6.5,0.3,40.582744,-74.088509,Old Town-Dongan Hills-South Beach
5015800044,108125.0,45,87,4.9,0.2,40.610073,-74.162129,New Springville-Bloomfield-Travis
5039300010,505780.0,39,87,5.7,0,40.569393,-74.107737,New Dorp-Midland Beach
5043730001,79375.0,55,88,5,0.4,40.571187,-74.132634,Oakwood-Oakwood Beach
5024500305,107125.0,18,47,12.1,0.3,40.583139,-74.161862,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
2036520001,84961.0,90,63,5.5,0.5,40.821776,-73.876918,Soundview-Castle Hill-Clason Point-Harding Park
2032520182,172800.0,87,55,7.6,0.2,40.882898,-73.891256,Van Cortlandt Village
2028770393,99512.0,69,55,4.6,0.1,40.851414,-73.918533,University Heights-Morris Heights
2049160001,105775.0,57,53,7.1,0,40.884343,-73.840254,Eastchester-Edenwald-Baychester
2027140004,208800.0,46,74,7.6,0.2,40.822443,-73.893902,Hunts Point
2025260083,105700.0,50,69,3.8,0,40.835784,-73.928324,Highbridge
2031430043,237600.0,44,71,9.3,0.2,40.854515,-73.896703,Mount Hope
2022860036,164525.0,62,88,4.6,0,40.81004,-73.917792,Mott Haven-Port Morris
2032530141,159775.0,62,86,5,0,40.875916,-73.90111,Van Cortlandt Village
2026250001,98400.0,53,79,3.7,0.3,40.819258,-73.908553,Melrose South-Mott Haven North
2029510032,210175.0,45,86,5.2,0,40.843546,-73.889755,East Tremont
1002790040,87680.0,119,70,5.7,0.4,40.71276,-73.997489,Chinatown
1021070026,122525.0,60,81,3.9,0,40.831227,-73.942143,Washington Heights South
1018500002,85280.0,53,62,6,0.6,40.81027,-73.957482,Morningside Heights
1009980041,62180.0,126,33,12.3,0,40.757729,-73.983078,Midtown-Midtown South
1012530065,110575.0,69,90,5,0.3,40.795157,-73.973292,Upper West Side
1019260017,105680.0,56,84,5.8,0.4,40.806768,-73.951061,Central Harlem South
1012230005,168175.0,79,69,4.7,0,40.791709,-73.970802,Upper West Side
1020420035,141725.0,61,87,4.9,0.3,40.819767,-73.944433,Central Harlem North-Polo Grounds
1003440001,99481.0,62,76,4.5,0,40.71925,-73.983056,Lower East Side
1017000001,109300.0,55,98,4,0.2,40.789295,-73.939262,East Harlem South
1021420154,135965.0,73,29,4,0.8,40.845469,-73.940468,Washington Heights South
1021790365,80480.0,89,64,4.2,0.5,40.856693,-73.937093,Washington Heights North
1007740019,363130.0,81,78,4.2,0,40.745156,-73.996074,Hudson Yards-Chelsea-Flatiron-Union Square
1011560030,401020.0,37,33,9.6,0,40.773629,-73.985273,Lincoln Square
1022340007,91300.0,25,61,8.6,0.3,40.866706,-73.923948,Marble Hill-Inwood
2032990060,92480.0,62,80,5.2,0.1,40.872612,-73.883574,Bedford Park-Fordham North
2028040031,94980.0,112,71,4.5,0,40.848057,-73.903522,Mount Hope
2031720046,133325.0,105,53,7.8,0.5,40.859752,-73.900161,Fordham South
2026680001,158875.0,82,57,5.8,0.4,40.821675,-73.903546,Morrisania-Melrose
2030210038,207600.0,47,85,5.2,0.3,40.839565,-73.880358,Crotona Park East
