LandUse,BldgArea,NumBldgs,NumFloors,ProxCode,LotType,BoroCode,BBL,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,DCPEdited,Shape_Leng,Shape_Area,Largest Property Use Type - Gross Floor Area (ft²),Building Age,ENERGY STAR Score,Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Latitude,Longitude,NTA
8.0,696400,5,3.0,1.0,5.0,2,2032510201,1014960,259860,1d,,213 043,21201.0,,1,,,19v2,1.0,5192.95740785,1145478.07898,784650.0,92,82,4.3,0.0,40.87759,-73.89104,Van Cortlandt Village
4.0,26377,1,5.0,2.0,3.0,1,1006170036,983696,208316,8b,,103 031,10209.0,,1,,,19v2,,382.889215587,6208.86445784,21102.0,129,6,14.1,1.3,40.73819,-74.000971,West Village
3.0,41670,1,9.0,3.0,5.0,1,1008600027,988714,210740,8d,,104 017,10306.0,,1,,,19v2,,326.893806243,6401.82265861,45004.0,113,100,4.3,0.0,40.745078,-73.984381,Midtown-Midtown South
5.0,71534,2,12.0,3.0,5.0,1,1008370058,988414,212540,8d,,104 027,10306.0,,1,,,19v2,,332.713516127,6521.74602676,71534.0,107,81,8.9,0.0,40.75009,-73.984513,Midtown-Midtown South
3.0,82826,1,14.0,2.0,3.0,1,1009180001,990816,211668,8d,,104 022,10308.0,,1,,,19v2,,363.909115078,8033.23519531,81784.0,59,37,5.8,0.0,40.747594,-73.976632,Murray Hill-Kips Bay
8.0,36296,1,2.0,1.0,3.0,2,2023560020,1003567,238059,6a,,209N059,20903.0,,1,,,19v2,1.0,790.686214947,27936.2255271,42770.0,13,100,3.2,0.2,40.820042,-73.930548,West Concourse
5.0,182655,1,15.0,2.0,3.0,1,1004910046,982890,203546,12a,,101N067,10206.0,,1,,,19v2,,461.25348195,13056.3983677,184586.0,90,65,13.8,0.4,40.725248,-74.004412,SoHo-TriBeCa-Civic Center-Little Italy
4.0,37710,1,5.0,2.0,3.0,1,1022390017,1005217,255576,3a,,112 057,10804.0,,1,,,19v2,,403.445388463,10171.9045695,40350.0,89,100,4.0,0.0,40.868268,-73.924554,Marble Hill-Inwood
3.0,39843,1,13.0,3.0,5.0,1,1012480025,990228,226883,5d,,107S017,10409.0,,1,,,19v2,,298.725927348,4346.36359092,39843.0,99,8,5.0,0.9,40.789075,-73.978293,Upper West Side
5.0,112700,1,23.0,3.0,3.0,1,1007620042,986580,214466,8d,,105N032,10304.0,,1,,,19v2,,307.603798419,5222.09397209,117850.0,91,73,12.4,0.0,40.755155,-73.991319,Clinton
3.0,42500,1,5.0,2.0,5.0,3,3022970021,996385,201577,13a,,304 014,30804.0,,1,,,19v2,,347.767964776,7365.22776898,42500.0,109,95,7.7,0.0,40.71985,-73.956497,North Side-South Side
3.0,67330,1,6.0,2.0,5.0,1,1020680013,1000187,241634,3b,,111N064,10710.0,,1,,,19v2,,542.666543287,17009.9712325,67330.0,108,89,4.3,0.0,40.829724,-73.942618,Hamilton Heights
4.0,101306,1,20.0,2.0,3.0,1,1008650032,989480,211813,8d,,104 029,10306.0,,1,,,19v2,,329.905043097,6540.30078893,94442.0,80,48,5.1,0.0,40.747847,-73.980793,Murray Hill-Kips Bay
5.0,940000,1,15.0,1.0,1.0,1,1005540001,986602,205453,12c,,103 024,10207.0,,1,,,19v2,,1079.17251347,67609.431709,1092700.0,113,74,12.3,0.1,40.730842,-73.991402,West Village
3.0,68108,1,6.0,1.0,4.0,1,1021800406,1002040,251253,3a,,112 029,10803.0,,1,,,19v2,,568.695082735,17537.7105817,71513.0,99,100,3.3,0.0,40.856432,-73.936092,Washington Heights North
5.0,538520,1,18.0,1.0,3.0,1,1007310001,984533,213998,8d,,105S018,10302.0,,1,,,19v2,,763.860722118,34742.0608047,515000.0,92,22,25.9,0.6,40.754329,-73.998578,Hudson Yards-Chelsea-Flatiron-Union Square
5.0,82878,1,12.0,3.0,5.0,1,1008390034,988702,212852,8d,,104 028,10306.0,,1,,,19v2,,351.8011728,7554.30832456,70878.0,98,35,18.1,0.5,40.750592,-73.983744,Midtown-Midtown South
5.0,133229,1,15.0,2.0,5.0,1,1011950005,991530,224609,5d,,107S010,10408.0,,1,,,19v2,,462.442086473,13275.5673166,123075.0,96,38,9.7,0.2,40.782597,-73.973026,Upper West Side
3.0,48685,1,12.0,3.0,5.0,1,1008270060,986982,210341,8d,,104 002,10306.0,,1,,,19v2,,299.848423916,4914.76105379,44285.0,109,29,11.6,0.3,40.744036,-73.989607,Hudson Yards-Chelsea-Flatiron-Union Square
4.0,60072,1,6.0,2.0,3.0,1,1021360145,999594,244379,3b,,111N081,10802.0,,1,,,19v2,,467.210972687,13248.2830667,70384.0,46,76,3.7,0.8,40.837275,-73.94423,Washington Heights South
3.0,153064,1,16.0,1.0,3.0,1,1016040001,996896,226826,6b,,108S043,10602.0,,1,,,19v2,,456.323709506,12841.9463259,162631.0,102,92,3.8,0.5,40.789156,-73.954433,East Harlem South
4.0,36540,1,6.0,1.0,3.0,1,1021320064,1002545,246987,3b,,112 008,10801.0,,1,,,19v2,,373.278773823,8255.65380557,31540.0,95,28,5.6,1.2,40.844343,-73.933931,Washington Heights South
8.0,34800,1,3.0,1.0,5.0,2,2057080088,1010192,260242,1d,,213 012,21901.0,,1,,,19v2,,1022.32347804,50900.1180796,26100.0,94,74,2.4,0.0,40.880496,-73.90592,Spuyten Duyvil-Kingsbridge
3.0,46137,1,9.0,3.0,5.0,1,1005720026,984957,206422,12c,,103 019,10207.0,,1,,,19v2,,345.377192331,7324.79736452,51263.0,96,54,3.1,0.0,40.733332,-73.997092,West Village
3.0,41750,1,7.0,3.0,5.0,1,1005580044,987301,206171,12c,,102 025,10207.0,,1,,,19v2,,369.383299549,8374.24451407,41750.0,119,60,6.6,0.6,40.732566,-73.989558,East Village
2.0,34860,1,5.0,2.0,5.0,1,1020320013,1000848,239182,6a,,111N052,10709.0,,1,,,19v2,,373.026855207,8603.48480329,34860.0,99,5,3.4,1.5,40.822728,-73.939553,Central Harlem North-Polo Grounds
5.0,42674,1,3.5,2.0,5.0,1,1011180052,989566,220912,8c,,106W025,10406.0,,1,,,19v2,,552.441151752,17832.7252232,44103.0,118,58,29.2,0.4,40.773055,-73.98028,Lincoln Square
3.0,41423,1,13.0,3.0,5.0,1,1007970074,985459,209964,8d,,103 030,10305.0,,1,,,19v2,,301.343519415,5116.51638475,41423.0,19,73,6.5,0.5,40.742919,-73.99494,Hudson Yards-Chelsea-Flatiron-Union Square
3.0,43540,1,6.0,3.0,5.0,1,1018830014,994010,232361,5d,Y,107N052,10703.0,,1,,,19v2,,415.150375992,10769.4804025,41832.0,99,100,2.5,0.0,40.804259,-73.964847,Morningside Heights
2.0,42373,1,5.0,3.0,5.0,1,1022170009,1005211,253576,3a,,112 049,10804.0,,1,,,19v2,,508.170845527,15447.7885791,42373.0,102,62,4.0,0.2,40.86291,-73.924462,Marble Hill-Inwood
4.0,33601,1,8.0,2.0,3.0,1,1002840011,987342,199288,12d,,101N056,10107.0,,1,,,19v2,,303.625595274,5648.88234542,36121.0,99,1,8.7,1.5,40.713487,-73.988984,Lower East Side
4.0,39578,1,6.0,2.0,3.0,1,1021630061,1002072,248767,3a,,112 018,10803.0,,1,,,19v2,,430.755161541,10972.752965,39578.0,99,9,5.5,1.0,40.849342,-73.935339,Washington Heights North
3.0,137909,1,14.0,2.0,3.0,1,1003460001,987600,200394,12c,,101N080,10201.0,,1,,,19v2,,591.875954184,19699.4503329,130006.0,38,100,3.5,0.1,40.717025,-73.988063,Lower East Side
4.0,50225,1,12.0,2.0,3.0,1,1014390023,995355,217263,8c,,106E058,10511.0,,1,,,19v2,,302.325004968,5081.90039888,45224.0,23,27,11.9,0.6,40.763279,-73.960959,Lenox Hill-Roosevelt Island
4.0,50225,1,12.0,2.0,3.0,1,1014390023,995355,217263,8c,,106E058,10511.0,,1,,,19v2,,302.325004968,5081.90039888,50225.0,23,2,11.9,0.6,40.762927,-73.959573,Lenox Hill-Roosevelt Island
5.0,113062,1,12.0,3.0,5.0,1,1008010024,986256,210629,8d,,105S012,10305.0,,1,,,19v2,,404.989931232,10244.2098602,113062.0,113,93,12.7,0.1,40.74458,-73.992775,Hudson Yards-Chelsea-Flatiron-Union Square
2.0,37445,1,5.0,3.0,5.0,1,1022370064,1004691,255027,3a,,112 044,10804.0,,1,,,19v2,,417.049794085,10848.6201477,37445.0,89,37,3.9,0.9,40.866573,-73.926367,Marble Hill-Inwood
3.0,72044,1,7.0,1.0,3.0,2,2029460001,1013934,246918,3d,,215 085,21105.0,,1,,,19v2,,859.661041908,35989.7221786,82336.0,27,83,3.8,0.5,40.844581,-73.893053,East Tremont
3.0,74448,1,8.0,1.0,3.0,2,2025290025,1004539,245289,3b,,210N070,20909.0,,1,,,19v2,,548.74580646,17210.866482,74448.0,14,15,5.0,1.1,40.839993,-73.926429,Highbridge
2.0,58198,1,5.0,2.0,5.0,1,1022350029,1005966,255079,3a,,112 058,10804.0,,1,,,19v2,,607.061309478,23031.6902429,58198.0,94,86,3.6,0.5,40.866433,-73.921526,Marble Hill-Inwood
5.0,25170,1,6.0,3.0,5.0,1,1008510063,987433,209163,8d,,104 003,10306.0,,1,,,19v2,,307.133424616,5152.5007957,21272.0,109,58,9.8,0.5,40.741178,-73.988726,Hudson Yards-Chelsea-Flatiron-Union Square
5.0,180704,1,25.0,3.0,5.0,1,1008120006,987268,213465,8d,,105N035,10305.0,,1,,,19v2,,373.140497014,8573.72608229,356246.0,94,97,4.9,0.1,40.7528,-73.989302,Midtown-Midtown South
5.0,180704,1,25.0,3.0,5.0,1,1008120006,987268,213465,8d,,105N035,10305.0,,1,,,19v2,,373.140497014,8573.72608229,177300.0,94,80,9.7,0.3,40.7528,-73.989302,Midtown-Midtown South
3.0,52000,1,6.0,2.0,5.0,2,2033520012,1019161,258918,1d,,214 083,21203.0,,1,,,19v2,,404.796187267,10240.1751913,60667.0,92,84,2.9,0.0,40.877079,-73.874219,Norwood
8.0,51500,1,5.0,1.0,3.0,2,2030490037,1013672,250120,3c,,215 074,21107.0,,1,,,19v2,1.0,703.394760689,30516.6364323,82880.0,98,52,3.2,0.5,40.852774,-73.893524,Claremont-Bathgate
8.0,36694,1,3.0,1.0,3.0,1,1003420065,988620,200323,12c,,101N081,10201.0,,1,,,19v2,,325.470514624,6433.99313449,36694.0,61,100,1.3,0.2,40.716291,-73.984164,Lower East Side
5.0,38468,1,4.0,3.0,2.0,1,1007120021,982532,209460,8b,,103 040,10302.0,,1,,,19v2,,388.196221537,9229.42349244,80827.0,90,58,16.0,0.2,40.741245,-74.006045,Hudson Yards-Chelsea-Flatiron-Union Square
3.0,50853,1,14.0,3.0,5.0,1,1015300034,997204,222493,9a,,108S025,10514.0,,1,,,19v2,,359.259710176,7842.67461217,51827.0,73,73,6.2,0.4,40.777801,-73.953704,Yorkville
5.0,860889,1,32.0,3.0,3.0,1,1000220013,980673,196283,12b,,101S004,10101.0,,1,,,19v2,,872.353715977,48769.1592451,200000.0,11,72,10.6,0.0,40.70568,-74.013302,Battery Park City-Lower Manhattan
5.0,860889,1,32.0,3.0,3.0,1,1000220013,980673,196283,12b,,101S004,10101.0,,1,,,19v2,,872.353715977,48769.1592451,860000.0,96,80,9.3,0.0,40.70568,-74.013302,Battery Park City-Lower Manhattan
5.0,860889,1,32.0,3.0,3.0,1,1000220013,980673,196283,12b,,101S004,10101.0,,1,,,19v2,,872.353715977,48769.1592451,860889.0,96,81,9.3,0.0,40.70568,-74.013302,Battery Park City-Lower Manhattan
3.0,56406,1,6.0,1.0,3.0,2,2025240033,1003469,242445,3b,,210S018,20909.0,,1,,,19v2,,565.267742433,18221.7947385,56406.0,4,92,4.2,0.5,40.832201,-73.930759,Highbridge
2.0,28351,1,5.0,3.0,5.0,1,1018210064,996937,230840,6b,,107N059,10701.0,,1,,,19v2,,351.509451955,7472.34370922,33192.0,99,70,4.0,0.7,40.800341,-73.954613,Central Harlem South
3.0,81040,1,8.0,3.0,3.0,1,1006030037,981987,205815,12a,,103 002,10208.0,,1,,,19v2,,413.628304783,10670.5433628,83170.0,99,72,7.9,0.1,40.731789,-74.007956,West Village
3.0,32725,1,7.0,3.0,5.0,1,1012060032,993479,226938,5d,,107S031,10408.0,,1,,,19v2,,353.938426858,6419.53632317,35016.0,89,86,3.4,0.0,40.789498,-73.966278,Upper West Side
4.0,72822,1,6.0,2.0,3.0,1,1021650053,1002639,249335,3a,,112 023,10803.0,,1,,,19v2,,566.682150843,16171.0694734,72822.0,99,54,4.0,0.0,40.850724,-73.933361,Washington Heights North
3.0,55400,2,6.0,1.0,3.0,2,2058343001,1012606,266529,1c,,213 071,21903.0,,1,,,19v2,,713.175379263,23878.0061402,55400.0,61,60,3.1,0.7,40.897985,-73.897018,North Riverdale-Fieldston-Riverdale
2.0,29350,1,5.0,2.0,3.0,1,1020730029,998182,239116,6a,,111S031,10710.0,,1,,,19v2,,358.751222154,7906.21045875,29350.0,35,18,5.0,1.1,40.822788,-73.949406,Hamilton Heights
3.0,93939,1,10.0,1.0,3.0,1,1016720001,999572,226005,6b,,108N054,10605.0,,1,,,19v2,,611.887475984,21178.0903145,93939.0,33,42,6.2,0.8,40.787105,-73.945002,East Harlem South
3.0,45426,1,6.0,1.0,3.0,1,1021300022,1001887,246731,3b,,112 008,10801.0,,1,,,19v2,,411.228432942,10565.6458186,48606.0,107,100,4.5,0.1,40.843724,-73.936509,Washington Heights South
3.0,88530,1,13.0,2.0,3.0,1,1013920040,994912,221617,8c,,108S002,10508.0,,1,,,19v2,,373.986450695,8625.88457676,93842.0,102,94,5.3,0.0,40.774864,-73.96109,Upper East Side-Carnegie Hill
4.0,40050,1,9.0,3.0,5.0,1,1011650056,988990,223675,8c,,107S003,10407.0,,1,,,19v2,,347.531557755,7101.96675594,42853.0,97,53,3.1,0.0,40.780762,-73.982675,Lincoln Square
3.0,84823,1,16.0,3.0,5.0,1,1014470013,996180,219265,8c,,108S006,10511.0,,1,,,19v2,,419.848101883,10986.6673713,89814.0,92,59,4.7,0.7,40.768391,-73.957368,Lenox Hill-Roosevelt Island
2.0,36085,1,5.0,1.0,5.0,2,2028160045,1008571,244318,3b,Y,210N081,21102.0,,1,,,19v2,,426.618765015,11366.767159,36085.0,95,15,6.3,1.1,40.836777,-73.912046,East Concourse-Concourse Village
4.0,54285,1,6.0,1.0,3.0,1,1022150326,1009290,258860,1d,,112 082,10804.0,,1,,,19v2,,449.340498629,12348.3834259,58808.0,80,24,4.1,0.0,40.877059,-73.909248,Marble Hill-Inwood
3.0,49207,1,8.0,2.0,5.0,1,1009020051,988923,208047,12c,Y,102 047,10308.0,,1,,,19v2,,393.101336028,9178.06443747,49207.0,37,71,7.2,0.6,40.73795,-73.983141,Gramercy
3.0,40185,1,6.0,3.0,5.0,1,1021250053,1001507,245481,3b,,111N093,10801.0,,1,,,19v2,,402.041357673,10102.2498205,61750.0,90,81,2.8,0.8,40.840145,-73.937546,Washington Heights South
3.0,158337,1,19.0,3.0,3.0,1,1009040050,989096,208569,8d,,104 007,10308.0,,1,,,19v2,,449.368280988,12480.5423049,159920.0,47,78,5.1,0.5,40.739459,-73.982603,Gramercy
3.0,25800,1,5.0,3.0,5.0,1,1015850018,999634,222274,9a,,108S038,10516.0,,1,,,19v2,,307.822123328,5269.59027747,25800.0,29,60,3.5,0.8,40.776842,-73.945227,Yorkville
5.0,26400,1,2.0,3.0,4.0,1,1019520025,997640,234687,6a,,107N097,10706.0,,1,,,19v2,,522.733570109,10566.5772693,26400.0,58,1,147.1,0.4,40.810339,-73.951543,Central Harlem South
3.0,59274,1,6.0,1.0,5.0,1,1021360200,999554,244701,3b,,111N081,10802.0,,1,,,19v2,,474.446351867,13673.7132253,64214.0,97,43,3.6,0.0,40.838121,-73.944797,Washington Heights South
5.0,45136,1,7.0,3.0,5.0,1,1002210035,982233,202596,12a,,101N042,10105.0,,1,1.0,1.0,19v2,,336.209071148,7009.40748952,53524.0,137,83,10.6,0.1,40.722564,-74.007356,SoHo-TriBeCa-Civic Center-Little Italy
5.0,319200,1,12.0,3.0,4.0,1,1008340049,988126,211738,8d,,104 016,10306.0,,1,,,19v2,,1020.10804246,28871.5175004,370779.0,105,78,12.3,0.1,40.747999,-73.985607,Midtown-Midtown South
3.0,26400,1,6.0,2.0,5.0,2,2025330086,1004909,246512,3b,,210N072,20909.0,,1,,,19v2,,301.96951258,5049.20621423,26400.0,92,7,4.9,1.0,40.843154,-73.925092,Highbridge
3.0,38117,1,9.0,3.0,5.0,1,1015190025,997275,224176,9a,,108S033,10514.0,,1,,,19v2,,355.794626651,7746.66147714,38117.0,93,30,5.1,0.8,40.781792,-73.953066,Upper East Side-Carnegie Hill
3.0,68072,1,16.0,2.0,3.0,1,1012320061,990293,226344,5d,,107S019,10409.0,,1,,,19v2,,296.616515651,5430.85245952,69072.0,96,67,3.8,0.0,40.788098,-73.978419,Upper West Side
6.0,272142,1,21.0,2.0,3.0,1,1007870084,986634,214114,8d,,105N034,10304.0,,1,,,19v2,,475.860264969,13758.797471,272142.0,92,92,4.9,0.1,40.754282,-73.990641,Midtown-Midtown South
4.0,58394,1,8.0,1.0,3.0,1,1007200045,983707,211116,8b,,105S005,10302.0,,1,,1.0,19v2,,357.77017087,7976.89342832,48128.0,20,60,9.1,0.3,40.745916,-74.002007,Hudson Yards-Chelsea-Flatiron-Union Square
3.0,133915,1,18.0,3.0,5.0,1,1018320016,993712,227986,5d,,107S039,10702.0,,1,,,19v2,,474.834379603,13898.326779,133915.0,92,92,3.6,0.6,40.792166,-73.965857,Upper West Side
5.0,65977,1,15.0,3.0,5.0,1,1007800071,985791,212472,8d,,105S021,10304.0,,1,,,19v2,,309.031601663,5315.59146758,65977.0,94,50,13.0,0.2,40.749734,-73.993532,Midtown-Midtown South
5.0,65977,1,15.0,3.0,5.0,1,1007800071,985791,212472,8d,,105S021,10304.0,,1,,,19v2,,309.031601663,5315.59146758,66000.0,93,63,13.1,0.2,40.749734,-73.993532,Midtown-Midtown South
3.0,44856,2,6.0,3.0,5.0,1,1014720034,997544,220143,9a,,108S015,10512.0,,1,,,19v2,,411.661341343,10588.4996641,39000.0,84,16,6.2,0.9,40.771238,-73.95221,Lenox Hill-Roosevelt Island
5.0,30966,1,11.0,2.0,3.0,1,1008280025,987232,210345,8d,,104 002,10306.0,,1,,,19v2,,265.415353238,3459.14520631,30966.0,92,7,23.5,0.7,40.744195,-73.988946,Hudson Yards-Chelsea-Flatiron-Union Square
4.0,122207,1,16.0,3.0,3.0,1,1009440001,991567,211559,8d,,104 035,10309.0,,1,,,19v2,,408.643253537,10432.4208363,128359.0,89,84,4.5,0.5,40.74725,-73.97391,Murray Hill-Kips Bay
3.0,256750,1,19.0,1.0,5.0,2,2036270050,1018616,238541,6c,,217 040,21407.0,,1,,,19v2,,864.198315432,34054.1706003,274723.0,57,99,5.9,0.1,40.821314,-73.876507,Soundview-Castle Hill-Clason Point-Harding Park
2.0,42464,1,5.0,2.0,5.0,1,1022170017,1005390,253664,3a,,112 049,10804.0,,1,,,19v2,,507.028702319,15352.7959231,42474.0,94,10,4.9,0.9,40.863121,-73.923894,Marble Hill-Inwood
2.0,36500,1,5.0,3.0,5.0,1,1022280049,1006757,255128,3a,,112 065,10804.0,,1,,,19v2,,402.669136587,10133.4536989,36500.0,93,42,5.5,0.1,40.866889,-73.918955,Marble Hill-Inwood
8.0,41280,1,8.0,3.0,5.0,1,1011660011,989141,223770,8c,,107S003,10407.0,,1,,,19v2,,334.955479491,6462.70973226,41280.0,109,95,3.7,0.8,40.780735,-73.982567,Upper West Side
3.0,34692,1,6.0,2.0,5.0,1,1018320006,993491,228108,5d,,107S039,10702.0,,1,,,19v2,,381.412512857,8829.69257255,34692.0,78,62,4.5,0.0,40.792465,-73.966572,Upper West Side
4.0,81837,1,13.0,3.0,3.0,1,1015180033,997328,223833,9a,,108S024,10514.0,,1,,,19v2,,356.080845978,7765.19985451,84503.0,39,82,5.0,0.5,40.78107,-73.953301,Upper East Side-Carnegie Hill
4.0,191613,1,19.0,3.0,3.0,1,1013380049,992508,213259,8d,,104 036,10506.0,,1,,,19v2,,455.718288177,12838.0403434,178442.0,59,48,7.7,0.5,40.752223,-73.97,Turtle Bay-East Midtown
3.0,33230,1,7.0,2.0,3.0,1,1019250013,997409,232890,6a,,107N072,10705.0,,1,,,19v2,,344.018473507,6104.67806071,33230.0,109,91,3.2,0.0,40.805904,-73.9528,Central Harlem South
3.0,55382,1,9.0,3.0,5.0,1,1011430024,989818,222444,8c,,106W027,10406.0,,1,,,19v2,,365.225168591,8086.25041866,61536.0,108,100,3.8,0.0,40.776993,-73.979885,Lincoln Square
3.0,35840,1,8.0,2.0,5.0,1,1013240009,992617,214584,8d,,104 052,10506.0,,1,,,19v2,,328.802186004,6062.95149266,35840.0,63,43,4.7,0.8,40.755555,-73.970099,Turtle Bay-East Midtown
3.0,244249,1,32.0,1.0,3.0,1,1015540023,998867,223596,9a,,108S036,10515.0,,1,,,19v2,,408.670812296,10436.3010393,79020.0,10,16,17.0,0.2,40.780706,-73.948553,Yorkville
3.0,244249,1,32.0,1.0,3.0,1,1015540023,998867,223596,9a,,108S036,10515.0,,1,,,19v2,,408.670812296,10436.3010393,251882.0,12,2,13.6,0.6,40.780692,-73.948521,Yorkville
5.0,146191,1,20.0,1.0,3.0,1,1012830017,990641,214846,8d,,104 047,10503.0,,1,,,19v2,,496.077920804,9117.74356024,184140.0,90,94,13.9,0.0,40.756265,-73.976766,Midtown-Midtown South
4.0,20934,1,6.0,3.0,5.0,1,1005250007,984106,204627,12c,,103 007,10206.0,,1,,,19v2,,305.5226998,5052.71819466,20934.0,119,94,7.6,0.2,40.728328,-74.000815,West Village
3.0,59446,1,6.0,2.0,5.0,2,2024860025,1005533,242129,3b,,210S024,20907.0,,1,,,19v2,,480.752048732,14418.9313204,59446.0,89,46,4.7,0.8,40.830975,-73.922916,West Concourse
3.0,195000,1,17.0,2.0,3.0,1,1013610021,994010,213539,8d,,104 054,10507.0,,1,,1.0,19v2,,597.378886786,22215.6297926,217175.0,88,25,5.9,0.0,40.752872,-73.96513,Turtle Bay-East Midtown
4.0,88155,1,8.0,1.0,5.0,2,2033550121,1019617,259209,1d,,214 083,21203.0,,1,,,19v2,,656.164512407,21073.4692542,92169.0,5,78,6.1,0.5,40.87774,-73.871871,Norwood
3.0,41964,1,6.0,1.0,3.0,1,1021300029,1002039,246646,3b,,112 008,10801.0,,1,,,19v2,,409.000557027,10448.1144328,45111.0,113,69,4.3,0.8,40.843726,-73.935985,Washington Heights South
3.0,100772,1,16.0,2.0,3.0,1,1011850025,988953,224313,5d,Y,107S002,10407.0,,1,,,19v2,,365.677610567,8243.92389931,100779.0,94,80,3.4,0.5,40.78242,-73.982917,Upper West Side
5.0,63363,2,25.0,3.0,5.0,1,1007590026,985946,213789,8d,,105N031,10304.0,,1,,,19v2,,311.312657107,5498.10120694,26750.0,69,1,47.7,0.7,40.753215,-73.993806,Hudson Yards-Chelsea-Flatiron-Union Square
2.0,30696,1,6.0,3.0,5.0,1,1020460043,1000983,240695,3b,,111N066,10709.0,,1,,,19v2,,366.556985295,7201.24231837,31617.0,109,100,3.9,0.1,40.827342,-73.939906,Central Harlem North-Polo Grounds
2.0,41045,1,5.0,2.0,5.0,1,1021740115,1003940,253142,3a,,112 046,10803.0,,1,,,19v2,,467.85590434,13355.2634207,41045.0,90,9,5.0,1.2,40.861354,-73.929128,Washington Heights North
3.0,61710,1,7.0,2.0,3.0,1,1018290033,996986,231429,6b,,107N058,10701.0,,1,,,19v2,,408.52403329,10425.1687081,70525.0,94,41,3.0,0.0,40.801856,-73.953532,Central Harlem South
3.0,25850,1,6.0,2.0,5.0,1,1005580013,987209,206343,12c,,102 025,10207.0,,1,,,19v2,,302.805850636,4725.69332139,25850.0,119,98,6.6,0.0,40.733315,-73.989388,East Village
5.0,132000,1,11.0,3.0,3.0,1,1005640034,986836,206407,12c,,103 026,10207.0,,1,,,19v2,,515.596510153,11696.8648054,119000.0,116,73,12.8,0.1,40.733403,-73.991059,West Village
4.0,49891,1,10.0,2.0,5.0,1,1015117502,996344,222245,9a,,108S012,10514.0,,1,,,19v2,,364.148360084,8056.11515007,54419.0,90,16,4.7,0.0,40.776597,-73.956702,Upper East Side-Carnegie Hill
3.0,53736,1,14.0,2.0,3.0,1,1015900042,999335,221038,9a,,108S029,10516.0,,1,,,19v2,,286.840206501,4843.04515451,55736.0,90,67,4.2,0.7,40.773538,-73.945558,Yorkville
4.0,171044,1,6.0,2.0,3.0,2,2024650025,1006819,243825,3b,,210N056,20907.0,,1,,,19v2,,870.304761857,40323.85699030001,171034.0,91,63,4.0,0.7,40.835879,-73.918837,West Concourse
3.0,49880,1,7.0,3.0,5.0,1,1007910009,984725,208557,8d,,103 028,10305.0,,1,,,19v2,,375.27701991,8625.12749212,49880.0,127,88,4.5,0.4,40.738843,-73.998214,Hudson Yards-Chelsea-Flatiron-Union Square
3.0,137882,1,20.0,1.0,3.0,1,1006090001,984321,208116,8d,Y,103 027,10209.0,,1,,,19v2,,386.969052151,9341.95245634,142169.0,58,75,4.7,0.0,40.737487,-73.999264,West Village
5.0,64347,1,4.0,2.0,3.0,1,1005310020,986228,204326,12c,,103 010,10207.0,,1,,,19v2,,542.31684382,15057.8002941,67964.0,106,75,10.9,0.2,40.727598,-73.993365,West Village
8.0,75000,1,5.0,1.0,5.0,1,1016520016,999542,226622,6b,,108N053,10603.0,,1,1.0,1.0,19v2,1.0,706.768212918,27973.2522695,85280.0,96,59,7.0,0.5,40.788952,-73.944538,East Harlem South
3.0,73668,3,4.0,3.0,5.0,1,1008040049,986716,211373,8d,,105S023,10305.0,,1,,,19v2,,378.650590135,8916.61035288,74468.0,107,87,2.5,0.4,40.746967,-73.990826,Midtown-Midtown South
8.0,29890,1,4.0,3.0,5.0,1,1010300024,989725,218621,8c,,106W035,10402.0,,1,,,19v2,,247.104536095,2294.21220783,29890.0,109,82,1.8,0.2,40.766517,-73.980282,Midtown-Midtown South
2.0,38000,1,6.0,1.0,3.0,2,2027990025,1010441,247681,3d,,215 033,21101.0,,1,,,19v2,,382.978317264,9167.0119846,38000.0,99,100,4.5,0.1,40.846214,-73.905618,Mount Hope
3.0,40580,1,6.0,2.0,5.0,1,1020620041,999625,240276,6a,,111N050,10710.0,,1,,,19v2,,403.98949854,10197.3597068,40580.0,112,52,4.2,0.8,40.826296,-73.944185,Hamilton Heights
3.0,47477,1,6.0,1.0,3.0,1,1022430347,1006947,256475,3a,,112 075,10804.0,,1,,,19v2,,410.150019531,10513.6166458,47477.0,94,94,3.2,0.0,40.870783,-73.9181,Marble Hill-Inwood
3.0,54567,1,8.0,3.0,5.0,1,1018840015,994148,232583,5c,,107N052,10703.0,,1,,,19v2,,360.390917386,7861.58778052,54567.0,109,90,2.7,0.6,40.804733,-73.964027,Morningside Heights
5.0,43942,1,5.0,1.0,3.0,1,1002070001,984367,200904,12c,,101N048,10105.0,,1,,,19v2,,377.680551952,7911.11985791,43942.0,13,53,19.6,0.2,40.717912,-73.999794,SoHo-TriBeCa-Civic Center-Little Italy
8.0,14155,1,3.0,1.0,5.0,2,2032480062,1011404,255944,3c,,213 019,21201.0,,1,,,19v2,,507.919449423,14956.0842764,14400.0,92,4,26.8,1.3,40.869296,-73.901525,Van Cortlandt Village
5.0,25340,1,6.0,3.0,4.0,1,1001950006,983619,200970,12a,,101N047,10105.0,,1,,,19v2,,417.28411841,5086.9661731,25340.0,99,83,11.2,0.0,40.718441,-74.002684,SoHo-TriBeCa-Civic Center-Little Italy
